Date,Open,High,Low,Close,Volume,Change
2017/11/30,540.84,547.87,537.69,543.27,2245.0,
2017/12/04,537.21,537.21,535.03,536.24,234.0,
2017/12/05,536.0,544.48,536.0,544.48,261.0,
2017/12/06,552.24,552.24,542.06,548.12,2722.0,
2017/12/10,551.75,551.75,544.24,545.94,2997.0,
2017/12/11,539.63,545.94,537.94,539.87,1067.0,
2017/12/12,532.6,536.0,529.94,530.42,3885.0,
2017/12/13,534.78,534.78,531.39,532.36,1400.0,
2017/12/17,529.94,529.94,524.36,524.36,885.0,
2017/12/18,525.09,527.51,522.91,527.27,2215.0,
2017/12/19,525.09,525.09,522.66,522.91,344.0,
2017/12/20,521.45,524.36,521.45,522.91,5197.0,
2017/12/21,521.45,521.45,517.33,521.45,1139.0,
2017/12/24,526.54,526.54,517.81,525.33,485.0,
2017/12/26,515.87,517.81,515.39,517.33,1102.0,
2017/12/27,508.36,517.33,507.39,507.39,3746.0,
2017/12/28,500.84,510.54,498.42,508.12,1527.0,
2017/12/31,503.51,512.24,503.27,507.39,369.0,
2018/01/01,509.33,520.24,509.33,520.24,4227.0,
2018/01/02,517.81,526.3,517.81,519.03,1025.0,
2018/01/03,524.6,524.6,512.0,512.0,3703.0,
2018/01/04,511.75,512.72,510.78,511.75,1362.0,
2018/01/07,502.54,530.91,502.54,530.91,4182.0,
2018/01/08,540.12,540.12,527.51,534.54,1555.0,
2018/01/09,534.54,539.63,532.36,535.27,1763.0,
2018/01/10,525.57,533.57,524.6,524.84,1831.0,
2018/01/14,515.87,515.87,515.15,515.39,2782.0,
2018/01/16,524.6,524.36,508.36,514.18,540.0,
2018/01/17,510.54,523.87,510.54,523.87,503.0,
2018/01/21,517.81,517.81,510.54,510.78,627.0,
2018/01/22,511.75,513.94,506.18,513.94,444.0,
2018/01/23,513.94,513.94,503.27,503.51,3035.0,
2018/01/24,505.69,509.09,505.69,509.09,425.0,
2018/01/25,503.27,509.09,502.06,508.12,1038.0,
2018/01/28,504.48,505.69,503.75,505.69,1167.0,
2018/01/29,504.48,510.06,504.48,509.09,860.0,
2018/01/31,503.27,509.33,503.27,509.33,515.0,
2018/02/01,509.33,520.0,509.33,520.0,924.0,
2018/02/04,520.0,520.0,516.6,516.6,345.0,
2018/02/05,515.63,515.63,505.94,505.94,1232.0,
2018/02/06,501.57,505.69,501.57,503.51,1045.0,
2018/02/07,503.27,503.27,499.15,499.63,1304.0,
2018/02/08,499.63,510.54,498.42,510.54,636.0,
2018/02/11,507.15,508.12,507.15,507.63,476.0,
2018/02/12,499.15,503.27,496.0,503.27,2613.0,
2018/02/14,503.27,512.48,498.42,503.27,1117.0,
2018/02/15,511.75,512.48,503.27,511.27,3450.0,
2018/02/18,511.27,517.81,503.27,503.27,1424.0,
2018/02/20,494.78,503.27,494.78,503.27,91.0,
2018/02/21,503.27,503.27,497.45,497.45,615.0,
2018/02/22,492.36,500.84,492.36,497.21,1182.0,
2018/02/25,493.81,494.06,491.15,491.15,839.0,
2018/02/26,491.15,491.15,481.45,481.45,1104.0,
2018/02/27,477.81,497.45,477.81,481.45,1045.0,
2018/02/28,474.42,480.24,472.72,474.18,501.0,
2018/03/04,465.69,469.33,454.78,454.78,4969.0,
2018/03/06,452.36,460.85,446.54,460.6,3712.0,
2018/03/07,463.27,463.27,454.78,463.03,1359.0,
2018/03/11,463.03,463.27,450.66,454.78,4665.0,
2018/03/12,454.78,456.72,446.54,454.54,1720.0,
2018/03/13,454.54,455.03,450.66,454.54,1285.0,
2018/03/14,452.36,454.78,450.18,454.78,1989.0,
2018/03/15,458.42,459.63,454.78,454.78,579.0,
2018/03/18,454.78,456.97,452.85,454.78,3618.0,
2018/03/19,454.78,454.78,451.15,454.3,1239.0,
2018/03/20,446.3,446.3,442.66,443.88,359.0,
2018/03/21,435.88,441.45,433.94,435.39,630.0,
2018/03/22,426.18,435.15,426.18,429.33,1316.0,
2018/03/26,422.79,422.79,400.24,401.45,2100.0,
2018/03/27,400.24,435.88,381.09,435.88,2725.0,
2018/03/28,428.12,428.12,406.06,407.03,3872.0,
2018/03/29,414.06,414.3,399.03,407.03,3214.0,
2018/04/01,406.3,406.3,395.39,403.63,1596.0,
2018/04/02,410.66,407.03,399.76,401.45,1705.0,
2018/04/03,399.03,405.09,399.03,401.45,2817.0,
2018/04/04,405.09,428.36,402.91,428.36,1868.0,
2018/04/05,420.85,424.48,413.33,417.21,5547.0,
2018/04/08,420.85,445.33,418.42,437.82,3951.0,
2018/04/09,437.82,443.88,422.79,422.79,2467.0,
2018/04/10,415.51,423.27,415.27,422.3,610.0,
2018/04/11,414.79,424.48,407.51,424.48,467.0,
2018/04/12,424.48,430.54,424.48,428.12,1677.0,
2018/04/15,428.12,428.12,423.27,428.12,925.0,
2018/04/16,432.97,445.57,429.33,443.39,2668.0,
2018/04/17,443.39,459.63,444.36,458.91,7220.0,
2018/04/18,452.36,481.45,445.57,472.97,9470.0,
2018/04/19,466.91,480.0,464.48,474.18,3629.0,
2018/04/22,474.18,485.09,463.75,485.09,6971.0,
2018/04/23,477.09,487.27,465.69,469.81,8827.0,
2018/04/24,464.97,471.75,463.03,471.51,9188.0,
2018/04/25,464.48,466.91,458.42,466.91,3615.0,
2018/04/26,463.27,467.15,452.36,453.82,5824.0,
2018/04/29,452.36,466.42,452.36,466.42,1779.0,
2018/05/02,466.42,471.75,459.63,466.66,2162.0,
2018/05/03,466.66,471.03,465.21,466.91,1432.0,
2018/05/06,459.63,462.06,459.63,462.06,142.0,
2018/05/07,460.85,460.85,455.75,455.75,270.0,
2018/05/08,451.15,467.39,451.15,467.39,2009.0,
2018/05/09,467.39,471.51,463.27,463.27,175.0,
2018/05/10,463.27,463.27,459.88,463.27,783.0,
2018/05/14,466.91,470.54,464.97,465.69,1219.0,
2018/05/15,465.69,466.91,465.69,465.69,188.0,
2018/05/16,465.69,466.42,459.63,459.63,460.0,
2018/05/17,458.66,466.91,458.66,466.91,701.0,
2018/05/20,475.15,475.39,462.06,462.06,892.0,
2018/05/21,462.06,462.06,456.0,456.0,522.0,
2018/05/22,463.27,463.27,457.69,460.36,1095.0,
2018/05/23,465.94,465.94,463.27,463.27,210.0,
2018/05/24,465.94,469.33,460.85,464.48,640.0,
2018/05/27,466.91,466.91,458.66,459.63,472.0,
