Date,Open,High,Low,Close,Volume,Change
2012-07-04,17.3,17.3,17.3,17.3,600.0,0.0
2012-07-05,17.3,17.59,17.3,17.3,920.0,0.0
2012-07-08,17.3,17.23,16.66,16.66,970.0,-0.6400000000000006
2012-07-09,16.66,17.02,16.37,16.87,1049.0,0.2100000000000008
2012-07-11,16.87,17.16,17.16,17.16,14.0,0.2899999999999991
2012-07-17,17.16,16.87,16.87,16.87,596.0,-0.2899999999999991
2012-07-18,16.87,16.87,16.87,16.87,64.0,0.0
2012-07-25,16.87,17.16,17.16,17.16,55.0,0.2899999999999991
2012-08-08,17.16,17.09,17.09,17.09,137.0,-0.0700000000000002
2012-08-16,17.09,16.8,16.51,16.51,498.0,-0.5799999999999983
2012-08-21,16.51,16.8,16.73,16.73,250.0,0.2199999999999988
2012-08-22,16.73,16.95,16.66,16.95,300.0,0.2199999999999988
2012-09-03,16.95,16.66,16.37,16.37,150.0,-0.5799999999999983
2012-09-04,16.37,16.23,15.94,15.94,424.0,-0.4300000000000015
2012-09-05,15.94,16.23,16.01,16.01,1509.0,0.070000000000002
2012-09-10,16.01,15.72,15.72,15.72,60.0,-0.2900000000000009
2012-09-12,15.72,15.72,15.44,15.72,537.0,0.0
2012-09-13,15.72,16.87,16.01,16.87,459.0,1.1500000000000004
2012-09-17,16.87,18.09,16.59,17.95,2220.0,1.0799999999999983
2012-09-18,17.95,18.67,17.95,18.67,714.0,0.7200000000000024
2012-09-19,18.67,19.03,18.31,18.31,1158.0,-0.360000000000003
2012-09-20,18.31,18.31,18.31,18.31,142.0,0.0
2012-09-24,18.31,19.39,18.67,19.39,30.0,1.0800000000000018
2012-09-25,19.39,19.03,18.67,18.67,217.0,-0.7199999999999989
2012-09-26,18.67,18.67,18.31,18.67,20.0,0.0
2012-10-02,18.67,18.31,18.31,18.31,180.0,-0.360000000000003
2012-10-03,18.31,18.09,17.16,17.16,1292.0,-1.1499999999999986
2012-10-07,17.16,17.16,16.87,17.16,4107.0,0.0
2012-10-08,17.16,18.38,17.23,18.38,853.0,1.2199999999999989
2012-10-09,18.38,18.38,18.02,18.38,262.0,0.0
2012-10-10,18.38,18.6,18.09,18.31,950.0,-0.0700000000000002
2012-10-11,18.31,17.95,17.59,17.59,500.0,-0.7199999999999989
2012-10-14,17.59,17.3,17.3,17.3,500.0,-0.2899999999999991
2012-10-17,17.3,17.52,17.23,17.52,210.0,0.2199999999999988
2012-10-18,17.52,18.09,17.81,18.09,200.0,0.5700000000000003
2012-10-30,18.09,17.88,17.88,17.88,10.0,-0.2100000000000008
2012-10-31,17.88,18.67,18.17,18.67,502.0,0.7900000000000027
2012-11-01,18.67,18.53,18.53,18.53,629.0,-0.1400000000000005
2012-11-04,18.53,18.88,18.74,18.74,587.0,0.2099999999999973
2012-11-05,18.74,18.88,18.74,18.88,600.0,0.1400000000000005
2012-11-07,18.88,19.6,19.24,19.6,140.0,0.7200000000000024
2012-11-08,19.6,19.67,19.39,19.39,300.0,-0.2100000000000008
2012-11-18,19.39,19.75,19.75,19.75,100.0,0.3599999999999994
2012-11-21,19.75,20.03,20.03,20.03,15.0,0.2800000000000011
2012-11-25,20.03,20.46,20.03,20.1,1301.0,0.0700000000000002
2012-11-26,20.1,20.46,19.82,20.1,24057.0,0.0
2012-11-27,20.1,22.12,20.39,22.12,995.0,2.0199999999999996
2012-11-28,22.12,23.84,22.55,23.41,1628.0,1.2899999999999991
2012-11-29,23.41,23.41,22.98,23.34,726.0,-0.0700000000000002
2012-12-02,23.34,22.91,22.47,22.47,849.0,-0.870000000000001
2012-12-03,22.47,22.33,22.26,22.26,1118.0,-0.2099999999999973
2012-12-04,22.26,22.26,21.83,22.26,1049.0,0.0
2012-12-05,22.26,23.12,22.69,23.12,405.0,0.8599999999999994
2012-12-06,23.12,22.69,22.26,22.26,756.0,-0.8599999999999994
2012-12-09,22.26,22.26,22.19,22.19,690.0,-0.0700000000000002
2012-12-10,22.19,22.33,21.9,22.12,390.0,-0.0700000000000002
2012-12-11,22.12,22.12,21.54,21.97,3050.0,-0.1500000000000021
2012-12-13,21.97,22.98,22.12,22.12,240.0,0.1500000000000021
2012-12-17,22.12,22.55,22.55,22.55,40.0,0.4299999999999997
2012-12-18,22.55,22.26,22.12,22.26,645.0,-0.2899999999999991
2012-12-19,22.26,22.33,22.26,22.33,413.0,0.0699999999999967
2012-12-20,22.33,22.69,22.19,22.69,690.0,0.360000000000003
2012-12-23,22.69,23.98,23.12,23.98,413.0,1.2899999999999991
2012-12-24,23.98,25.13,23.84,25.13,8059.0,1.1499999999999986
2012-12-26,25.13,25.63,25.13,25.13,450.0,0.0
2013-01-02,25.13,24.77,24.77,24.77,220.0,-0.3599999999999994
2013-01-03,24.77,24.63,24.05,24.05,436.0,-0.7199999999999989
2013-01-13,24.05,24.48,23.77,24.41,2789.0,0.3599999999999994
2013-01-16,24.41,23.98,23.48,23.48,197.0,-0.9299999999999996
2013-01-17,23.48,23.91,23.84,23.84,113.0,0.3599999999999994
2013-01-20,23.84,23.55,22.33,22.33,698.0,-1.5100000000000016
2013-01-21,22.33,22.76,22.33,22.62,173.0,0.2900000000000027
2013-01-24,22.62,23.05,23.05,23.05,1284.0,0.4299999999999997
2013-01-27,23.05,24.27,23.48,24.05,1615.0,1.0
2013-01-28,24.05,24.48,23.84,23.84,1970.0,-0.2100000000000008
2013-01-31,23.84,23.69,23.48,23.48,407.0,-0.3599999999999994
2013-02-04,23.48,23.91,23.84,23.91,146.0,0.4299999999999997
2013-02-05,23.91,24.48,24.34,24.48,335.0,0.5700000000000003
2013-02-06,24.48,24.48,24.48,24.48,100.0,0.0
2013-02-07,24.48,24.05,24.05,24.05,2329.0,-0.4299999999999997
2013-02-12,24.05,24.48,23.77,24.48,493.0,0.4299999999999997
2013-02-17,24.48,24.92,24.92,24.92,103.0,0.4400000000000013
2013-02-21,24.92,24.77,24.77,24.77,229.0,-0.1500000000000021
2013-02-25,24.77,25.27,25.13,25.27,79.0,0.5
2013-02-26,25.27,25.06,24.34,24.84,234.0,-0.4299999999999997
2013-02-27,24.84,24.41,24.41,24.41,70.0,-0.4299999999999997
