Date,Open,High,Low,Close,Volume,Change
2019-02-10,245.76,247.41,244.93,244.93,350.0,-2.4799999999999898
2019-02-11,245.76,247.74,244.93,245.92,468.0,0.9899999999999808
2019-02-12,246.09,250.21,245.92,247.57,407.0,1.6500000000000057
2019-02-13,247.41,251.86,247.41,248.4,681.0,0.8300000000000125
2019-02-14,244.27,252.19,244.11,252.19,531.0,3.789999999999992
2019-02-17,247.9,252.19,244.93,247.41,100.0,-4.780000000000001
2019-02-18,247.41,249.88,247.41,249.88,236.0,2.469999999999999
2019-02-19,250.04,257.63,249.88,257.63,468.0,7.75
2019-02-20,258.79,258.79,254.33,254.83,32.0,-2.799999999999983
2019-02-21,250.7,254.83,249.88,253.84,84.0,-0.9900000000000092
2019-02-24,250.7,253.84,245.76,245.76,240.0,-8.080000000000013
2019-02-25,242.79,252.35,242.79,251.86,292.0,6.100000000000023
2019-02-26,248.56,251.86,248.07,249.22,1867.0,-2.640000000000015
2019-02-27,251.53,253.51,249.22,250.04,202.0,0.8199999999999932
2019-03-03,252.35,252.35,247.74,248.23,1403.0,-1.8100000000000025
2019-03-05,249.06,251.53,248.23,248.4,226.0,0.1700000000000159
2019-03-06,249.06,250.37,247.41,250.37,294.0,1.9699999999999989
2019-03-07,246.09,250.37,246.09,247.74,168.0,-2.6299999999999955
2019-03-09,248.23,248.23,247.74,248.23,18.0,0.4899999999999807
2019-03-10,248.23,248.23,247.74,248.23,18.0,0.0
2019-03-11,244.11,249.38,247.9,249.06,168.0,0.8300000000000125
2019-03-12,251.53,253.34,249.06,251.53,203.0,2.469999999999999
2019-03-13,248.23,249.88,248.23,249.06,175.0,-2.469999999999999
2019-03-14,247.41,247.9,247.41,247.9,120.0,-1.1599999999999966
2019-03-17,243.61,249.88,247.41,249.88,278.0,1.9799999999999895
2019-03-18,249.88,250.54,242.13,244.11,1159.0,-5.769999999999982
2019-03-19,242.46,242.62,242.46,242.46,412.0,-1.6500000000000057
2019-03-21,241.63,241.63,238.17,239.16,945.0,-3.3000000000000114
2019-03-24,235.04,235.2,235.04,235.2,34.0,-3.960000000000008
2019-03-25,235.2,235.2,235.2,235.2,18.0,0.0
2019-03-26,235.2,235.86,235.2,235.86,36.0,0.660000000000025
2019-03-27,235.86,239.16,239.16,239.16,36.0,3.299999999999983
2019-03-28,239.16,242.46,238.33,238.33,250.0,-0.8299999999999841
2019-03-31,237.51,237.51,237.51,237.51,18.0,-0.8200000000000216
2019-04-01,234.21,234.71,234.21,234.71,108.0,-2.799999999999983
2019-04-02,237.67,237.67,234.21,234.21,52.0,-0.5
2019-04-03,238.17,238.17,231.41,231.41,238.0,-2.8000000000000114
2019-04-04,229.26,233.88,226.29,233.88,114.0,2.469999999999999
2019-04-07,233.88,233.88,230.25,230.25,72.0,-3.629999999999995
2019-04-08,230.25,234.05,226.46,230.42,177.0,0.1699999999999875
2019-04-09,234.21,234.21,234.21,234.21,230.0,3.790000000000021
2019-04-10,231.08,231.74,230.91,230.91,303.0,-3.3000000000000114
2019-04-11,230.91,233.39,230.91,230.91,98.0,0.0
2019-04-15,234.87,234.87,230.91,231.08,122.0,0.1700000000000159
2019-04-16,231.08,238.99,231.08,238.99,177.0,7.909999999999997
2019-04-17,238.99,242.95,242.95,242.95,10.0,3.959999999999979
2019-04-21,242.95,244.11,242.95,244.11,35.0,1.160000000000025
2019-04-22,244.11,244.11,235.86,235.86,202.0,-8.25
2019-04-23,235.86,237.51,235.86,237.51,49.0,1.6499999999999773
2019-04-24,237.51,245.59,234.54,235.04,1131.0,-2.469999999999999
2019-04-25,235.86,239.82,235.86,238.33,153.0,3.2900000000000205
2019-04-28,239.16,243.28,235.86,243.28,211.0,4.949999999999989
2019-04-30,239.16,239.16,235.04,238.99,124.0,-4.289999999999992
2019-05-02,235.04,238.99,235.04,236.85,376.0,-2.140000000000015
2019-05-05,232.89,234.54,232.89,234.38,247.0,-2.469999999999999
2019-05-06,237.51,237.51,237.51,237.51,18.0,3.1299999999999955
2019-05-07,237.51,244.11,237.51,239.98,291.0,2.469999999999999
2019-05-08,240.64,240.81,236.68,240.64,127.0,0.6599999999999966
2019-05-09,238.17,238.17,236.68,237.67,115.0,-2.969999999999999
2019-05-12,234.21,234.21,234.21,234.21,19.0,-3.4599999999999795
2019-05-13,235.04,239.16,235.04,236.03,205.0,1.8199999999999932
2019-05-14,232.07,247.24,232.07,247.24,361.0,11.210000000000008
2019-05-15,243.12,243.28,243.12,243.28,66.0,-3.960000000000008
2019-05-16,239.16,239.98,239.16,239.98,128.0,-3.3000000000000114
2019-05-19,240.15,260.6,240.15,247.74,2009.0,7.760000000000019
2019-05-20,252.02,254.66,249.88,249.88,603.0,2.1399999999999864
2019-05-21,249.71,250.7,247.41,250.37,598.0,0.4900000000000091
2019-05-22,254.66,254.66,250.87,252.35,226.0,1.9799999999999895
